exam_schedule,the students number in each time slot,courses,
0,1417,a7ace5a53b5d51611355ec1fc8791b83,7c5baed522607ce312a9aa9bd0df6a79,55a732f7a33f79ae981191e947206bdf,1afc1a781166981c737fe40ccc5c6a7e,1aaa82c9af9b5bb08d723ab9ff21bd21,80c0735854df83c4a528b494dc2c3d40,b283121f332a075d6bf23ecf9e79e3fd,7b0c6e4a84939e9df7fb36bf4e644054,286ec91d5ba5e4d85f5aa91d81660f0d,179c8aa21194c7996965423a9c79fef0,cb9838b368a99e0e3cf579a9d243ceac,e268383d8234305b41e159c0367bbeff,2c8d420bb6cdd5797af7eef36ad76b45,cec8c9e2507b0b42a3e6ce8eb955ab08,507bc7ba7801453aae0ba170f220c5f4,4f055fd4990e1fed85c37469b4b46d6a,fa8b802c045249ac045d2165e33b5496,b8ca836e5ab5abe6cb7a37b8419abf64,c5839ade363dda4f6d8b80fbed2e5c01,e95061ceca15bba8cd95bb27197de41e,9254bc2d0d97e2145d90ef40ffd66cd3,4eee034939ae58393ec253c72bee1ce0,1798131b8b674f11d51579bce16ca544,3c244204ae9cdc534e6928f6c0fce1ef,186b65182569761d74bddfab7ec85891,7417713259b2f201e2a83a8a4498167c,a1a19237ed7d0852e184f69cd8226032,9f785a6aa407f3118ba113e2d593ffe9,bcaaa5beb2dc79cb93ddb35769f33ae5,
1,1575,59fac0bdc894cb8a56c089a61f3fd4ab,3490f52237d89d778c3a60e9badfe450,aca839481ddf80e49ede72696d51dbd0,908e755abfa29c58385dd95a69f53ac7,0141d06a871e0a5779339763f31c298b,52883dd431f20d62d377694c9136a4d8,02ae650fc027c96b274ddd4a8c36be4b,d7aa6ec90804ae400a1fce9482a1493a,578f41fa034c8976602f4d0ad39ac9ac,3b52441a72671a73df9f11e5b8a321e3,157f048fce3f5d3eca4949494718784b,d0adc9e69f8ae4ef5dc6b67504c65e12,6db82e38ba406c5fcf6e22dcfef9bfdf,03f10797eaac21d0c0e49c1fc68b7e43,2ae387b5f21c9bafe4314a4ea200ffdd,e4a5f72ae0ee8bee80a5b833f29b2a0d,727c7299f176b7e218aebf24dc8ca0ce,b29e83ecd9fc0bc1464e9d661a0fec49,9f04fcfad2dd77b4be46b7dd568bd634,4b1a05a3c546e03fa5029e71f8bbdf03,aae8074fb94282245951eb955442aebb,d51c77ba7f9d48e0ec736c9717fb9260,e2504fc7af728dbd36ba63b2c26f4e82,56eca99d66450648c8c5557ceffa64db,
2,1426,c79be3b35b291dade02beb43bcb64674,bc76b4b24bdabf2784757572505ad92d,3d00d07d1fe17b40cff247ea2bb0633b,cf5a1fc1454d21a89bd208f2ed871720,acc6553a22a9b013bcad014adef76358,bc3876958c6f56feb902e5b4a645c70f,ed65bd9848d1ea014d7b5a8b6c734d69,cc163fec733b73832766e7ef17720212,ed97d1536d22b7790d6f30b11594cf37,79ab8d2e740c21eafeb03421f5c3067b,
3,1648,5a36190df0c40769ed2c6169702377f4,4b2bcde2768e9e9dcaf1406eb4f5e69a,e703eb1758b283f5e517d8c02bf2e7cf,e0c76f59d60774dc3495261839d7d275,
4,1414,29e509b79ff084bd99c9710e3e552798,bead46439c2ce5871909462227eb84de,0d1067d5df63986001ca73195d65d63b,1a1cae93f36d2e8beccc8abd514794ca,bb6726cbe6db7c1f7cc785a28f2cef63,12142c6abf51484e2695563993560256,39581917be43b5344a15c9d1a110caf8,415e1e07bb85f7d15732fa9af95bfb25,7bf738f1b2eaad0d709bd35f9a66ab61,
5,1498,864d3196032b5498591f78b1d46a7562,d3b1f5c7cef4126d4e2fa6b22decd3c5,
6,1454,eef49b95f1c841d1c9c220bdca33aca9,922e7377e86d9d4aebd05a6728c99155,1c242c3e71e42facb2de5d33c0e9632b,0633b382fa85d9f1643c258e37076610,b1808c55b8a09285d0f624b48aa7b46c,55c588e015d920c78baa0626e8cc360d,585ffb3e4f06149d6523d81399f5c36f,45eed4577d667f7a13c42b37ec13bb68,7af3fd9d87418aa2ea2d7328fe957876,4ec1dafe738d5aeb5a86186d9f00faf9,cab79bc37369b493e4319552d6c372d2,e3fea695100f4d5acd63b736099b657d,24962395f5833b4eccccad13b0da6f71,13938d406281a86855e3dae7ab1a4f33,9986a3b7d5aa0b26e9765234ba8fc5e1,af12bb400d0e096b4f26d3b7ea2854ab,69e1b1fb45df834922501320f4c5aac1,d22b48e05e80bcf9b806008e70c1cba6,09a5593601ec0e90eb604013bf8788a1,5d1e0173bf25db134af14cbbd858c073,18eb1ca5285c198efc872c0649456daf,1ac8c3cc02232616f96ce6534b8ce3ff,c219f540a5288bd9d1ec4364a93a9e0e,8196430df594d6ef09ed9822fdd76a39,300203e506ad3909528357ea478e85bf,
7,1615,0517f568f950f031c2fe14ae7c56c2ff,71b66312e764fc5bda51389e07fe38fc,500aa64e4cdb2b458c8e1cad5c022297,c4dbf3e6cf3658fbe8cd0fbf1378f6d1,7bc40b76c36e546c7494a77e02a47936,027f7dfe30f9b6f542660b21b591bd13,45e1a9f9b3a64c1e247df60dd3d8767f,5710feaafedd85350b1619b31a694b2f,
8,1406,d7d34606c29589d9a3ca06acde8318ec,6c04de1d6873bcc03813d0d1a9f73136,0c4096f3028c7bf59ba2464cdb03cb31,8cad4593492c937a057012f0facad5f1,35dc072e79aef35cc1c4dc353154d0ca,36329b49204e09b9794732f8b7cce526,5305d1f34e3f61d09e4b78bace71d2c1,1824a2416c3a3a5ae93203c79ca3be98,e2ad28b95982f35d59889884103511b1,98e3f0a5ade34c7eda215c08968acc1f,4f2985489cfa7aca9f282a1d75e2315c,dc477c14ee40eaa15a37cc6305522c7e,befe9f1b382ca08dfe7b35789577e38b,f04ea1adf1178f15283aef37b3f6e606,3c527b6a93ee2a1cb6eff1442f27d4e8,3e62a7f1fdfbf5e3154947dc27461be0,f2b7ab0d83102f34bc9319cd3cd4a7ce,2465dad72f92ff00b7afd462400359ea,
9,1551,c57f45abf69a946f03024b144a941b8b,
10,1517,8f6e9b6970ade85128e9a235cc5a0400,
11,1438,d87d1212bf2471fbca7816cbeddc9106,9aea985a233c008fea729856248866f0,2a8bc16c583893bcf31bee4c57aa97f3,2bc587c8a7be50acac663c1cf0fcab44,1be3a6ce273ebc2a886647e63281eb01,27f836ba98913b11d66186d6a7685ec4,be3960f038017a5f4217e8e055fe12e2,1e1c52b6dbd668c1270a59723c7e2fe4,9e006aa876ece0627e3f2ae9e73f6e13,99c774e4c5c8aafbdda81f61dd507751,1d1a9c965764eab77f4da4993b9db8da,4d1ff5b70b46ced8ff15e79e55be6204,17b79a57bf6eef2f5646605baf812b32,3f696793ee959ca54e4b47e2de92bcb4,
12,1702,a0e70ba06eec6e1aeb4a37cfc109516e,
13,1476,1edaf2dc86f1c2dd6bd2d1ed40893660,df44b884635938bb83eb58918a4dd40d,f1e428984578baaa93eb9ad006dfede7,865de26f1fe501820e9ba002b73869ff,ea1e27aceed0128fa2478df84747b9ab,8977d1ec98ae44d714d3089fec161781,2e6e2e9c7eeba13173c39f73e7445769,dd037b99a91150a53c661891aaa4309f,70557bfb7757cfb07002119ef22d26fd,6bbcb43c01f5de81c4d83e92f7244529,c40515834b6d1b5c82c1384d09ffeff2,877ffedfbf72b04fee8e26fe7918d048,a88241eb0a32919a221d6ba1d0e39eb0,c0774bd094db512298ed43ee0b135b59,79eaf797376802e0d9317520b5a22a1b,0e8ab02802632f707d12a15e116ae327,7d7e18dc44151da1ccc7dbf6af5b2b07,2617126c3587f7131fa90452fd60390f,3d582eb26695667722f4b3bbb07d7321,45968f416863048d45df37a795dc598b,8c183515d32aa1ede46381ca0a353d42,9d944d7b0ef1ae658d1007f51b2f649a,
14,1402,fd3e6aa84cee2a4e6e3a256eab9167e4,751713c80003a4a559a111185c590af9,1a0ce615017d912c061a343165dd179f,38d0a4ff93376edf1641caa78a5569c4,d5992607dde31e62dfce07bfa05925ca,34828919632dcfda7b02c33c0feb1b47,8c909980b3fd23fba850c9b701f33bfd,a2c04c8f2d5e493d7929c148e435e207,dc78e90c3a10a5b3118d431b48407a04,6cebe1309541c3e37bc458ac59c9d25c,1f58378a72294ab3b64e2a36141a7073,3e6c3b0b217ca55ab38d3bc1a09b6fa9,79d9196a033e48344162c67f98b16faf,84edcc7a61b64a11ae991bdff661bd61,61ee1edbb6948e15778a6f6d3bd57fb4,f763c149c2da4db31b5fe1c947217af5,291a78044f965cc1889c222e15bd9721,cc4e25376417abf5ff632fee1f6801bf,3ead237bb3d59feaa4584ee97131eeeb,97d00152706ef802f20d7e4f4f7b3e32,6f181907ee497b708b632f162eeb8747,3d14405ef993349f1598a1f7a8ed4779,0ad2e09d043574586c26af2b54d97f64,e0f7bc8458e037e066209f72d4ce6731,8dd8bca568fe5d5d2b5191f616913d0d,0dc7a6370e641e3ed45f1650e324362c,30bd0ef5ed7a4682e64871945aa78841,3e8ff55e50b2d83769195af9de00f3f5,ec706bcc624c1bc2f2a85ddc7768c108,cef2ca4060c829b4c6e93c27524f2fcd,dbec404912e1fd8dc67da4ab9916754b,34f4455844cfed114e111b9ea0cb6ffd,b3e5b54556d0b5de40c907974ca7b2c8,ce0bc4815356327cb6c9bf05643c9a51,c4fcd5d5add48f419c80b699d709be5c,85a77354c569cbe2b1f201ae47ee8500,
